1111111111101110000000000000000000000000  1:-0.5928 2:-0.9997 3:-0.7232 4:-0.5057 5:-0.7656 6:-0.8691 7:-1.0689 8:-0.7833 9:-0.6838 10:-0.5180 11:0.5799 12:-0.9811 13:-1.2275 14:-0.9770 15:-0.5351 16:0.6621 17:0.6670 18:-0.6072 19:-0.8370 20:-0.6689 21:-0.4483 22:-0.6576 23:-0.5157 24:-0.6985 25:-0.6432 26:-0.7466 27:-0.7431 28:-0.8601 29:-0.6647 30:-0.5960 31:-1.0486 32:-0.4697 33:-0.6469 34:-1.1164 35:-0.6288 36:-0.6282 37:-0.3400 38:-0.6414 39:-0.7163
1111111111101110010000000000000000000000  1:-0.4916 3:-0.7025 4:-0.3750 5:-0.3307 9:-0.3305 11:0.5870 12:-0.7397 13:-0.7893 15:-0.3203 16:0.6581 17:-0.6667 19:0.5562 21:-0.5000 22:-0.3169 25:-0.4854 26:-0.5682 27:-0.5000 28:-0.5181 30:-0.4759 31:-0.3103 32:-0.3189 35:-0.3247 36:-0.4726 38:-0.6414 39:-0.5029
1111111111101110010010000000000000000000  12:-0.7922 19:0.7047 33:-0.3138
1111111111101110010100000000000000000000  0:-0.3297 2:-0.5000 3:-0.7500 5:-0.3513 7:-0.3033 8:-0.3401 9:-0.4916 11:0.6653 12:-0.6987 15:-0.7500 16:0.6395 18:-0.6281 19:-0.8594 20:0.5000 21:-0.2871 22:0.6657 23:-0.6250 25:-0.6250 26:-0.4470 27:-0.3151 29:-0.2754 31:-0.2957 32:-0.3258 33:-0.3016 35:-0.5000 36:-0.3275 38:-0.5725
1111111111101110010100100000000000000000  8:-0.7500 10:-0.3082 11:0.5000 12:-0.4907 13:-0.3306 16:0.6299 17:-0.5000 22:-0.6663 23:-0.6250 33:-0.2888 35:-0.5391 39:-0.5000
1111111111101110010110000000000000000000  0:-0.3302 2:-0.3186 3:-0.5000 4:-0.3283 6:-0.3340 7:-0.7500 8:-0.5682 9:-0.5000 11:0.5000 12:-0.8309 13:-0.6699 14:-0.4748 16:0.5000 17:-0.5000 18:-0.3103 19:-0.6759 20:-0.2700 22:0.5000 23:0.7095 24:-0.3113 26:-0.5000 27:-0.6365 29:-0.5000 30:-0.5686 31:-0.4835 32:-0.5000 33:-0.5000 34:-0.5000 35:-0.3164 36:-0.3234 37:-0.7730 38:-0.3750 39:-0.5391
1111111111101110010110010000000000000000  2:-0.2942 4:-0.5451 6:-0.6412 7:-0.3750 8:-0.2955 12:-0.6781 13:-0.4986 15:-0.5114 16:0.7061 20:-0.5000 21:-0.3265 22:0.5864 23:-0.8355 26:-0.2887 28:-0.3354 31:-0.5147 32:-0.3447 33:-0.2857 35:-0.5000 36:-0.2987 37:-0.5141 38:-0.7819 39:-0.2367
1111111111101110010110100000000000000000  6:-0.5000 9:-0.3190 11:0.5783 12:-0.6717 21:-0.3203 23:0.4229 38:-0.3438
1111111111101110010110110000000000000000  2:-0.3047 3:-0.3402 14:-0.3505 16:0.6413 17:-0.4700 18:-0.5000 20:-0.2957 22:-0.7599 23:-0.3448 25:0.7522 26:-0.5851 27:-0.3420 28:-0.9300 29:-0.3419 31:-0.3499 32:-0.3097 33:-0.4110 38:-0.3522
1111111111101110010110110100000000000000  1:-0.3363 8:-0.5000 15:-0.3550 16:0.6675 17:-0.3428 19:-0.3047 20:-0.4940 22:-0.5275 23:-0.3508 25:-0.7472 27:-0.5876 28:-0.3347 29:-0.5000 30:-0.5111 31:-0.3364 33:-0.3428 35:-0.5927
1111111111101110100000000000000000000000  1:-0.4915 2:-0.3126 3:-0.3196 5:-0.5850 7:-0.3233 8:-0.3406 9:-0.6385 11:0.5737 14:-0.6583 15:-0.3422 16:-0.7042 17:0.6048 18:-0.4977 19:-0.6602 22:-0.4646 23:-0.2737 24:-0.3401 25:-0.3200 26:-0.5779 27:-0.3298 28:-0.4678 29:-0.5089 30:-0.5660 31:-0.3282 32:-0.3230 33:-0.5984 34:-0.3392 36:-0.6581 37:-0.5097 39:-0.7514
1111111111101110110000000000000000000000  1:-0.3326 3:-0.3538 4:-0.6469 5:-0.5311 8:-0.4873 9:-0.3281 10:-0.6677 11:0.5887 12:-0.3418 13:-0.5911 14:-0.3495 15:-0.5000 16:-0.6881 17:-0.7064 18:-0.5115 19:0.5060 20:0.5000 22:-0.5789 24:-0.3371 25:-0.6348 26:-0.3317 27:-0.3400 28:-0.3478 30:-0.3405 31:-0.5319 32:-0.5220 34:-0.3385 35:-0.5000 36:-0.4948 37:-0.5106 38:-0.7479
1111111111101110110010000000000000000000  11:0.6397
1111111111101110110100000000000000000000  3:-0.5000 4:-0.9060 5:-0.3473 8:-0.5000 11:0.5849 15:-0.2925 16:-0.7488 18:-0.5000 19:-0.8929 22:0.6524 23:-0.5000 24:-0.6605 26:-0.6593 28:-0.3291 29:-0.5000 30:-0.8537 31:-0.6421 33:-0.3408 34:-0.7451 36:-0.6021 37:-0.4949 39:-0.5000
1111111111101110110100100000000000000000  0:-0.5000 1:-0.6526 2:-0.5734 3:-0.5000 4:-0.6250 5:-0.5000 7:-0.5000 11:0.7416 12:-0.7500 16:-0.7082 17:-0.5000 19:-0.9219 20:0.6093 21:-0.3341 22:-0.6428 23:-0.8324 26:-0.8750 27:-0.5778 28:-0.5000 32:-0.3360 34:-0.4994 35:-0.5000 36:-0.6250 37:-0.5000
1111111111101110110110000000000000000000  23:0.5000
1111111111101110110110010000000000000000  7:-0.5000 12:-0.9250 16:-0.7135 18:-0.3458 20:-0.3323 22:0.6804 23:-0.3067 25:-0.3404 27:-0.7668 36:-0.3577
1111111111101110110110100000000000000000  0:-0.5566 2:-0.6250 3:-0.5000 4:-0.5000 5:-0.3420 8:-0.5000 9:-0.5000 10:-0.5000 12:-0.7500 16:-0.5000 18:-0.5000 19:-0.5000 20:-0.9675 22:-0.5000 23:0.6388 24:-0.5000 30:-0.5000 31:-0.5728 37:-0.5000 38:-0.3232
1111111111101110110110110000000000000000  0:-0.5388 2:-0.5000 3:-0.5384 4:-0.5948 5:-0.3560 6:-0.3374 8:-0.7569 10:-0.3607 14:-0.3363 16:-0.7483 17:-0.5000 21:-0.5450 22:-0.7091 23:-0.8064 25:0.6160 26:-0.3440 27:-0.6250 28:-0.6171 29:-0.3488 30:-0.5950 34:-0.6501 36:-0.5938 37:-0.3331
1111111111101110110110110100000000000000  0:-0.3281 1:-0.4999 2:-0.5000 3:-0.6026 4:-0.3532 5:-0.5000 6:-0.5118 7:-0.5000 8:-0.5000 9:-0.5123 11:0.6016 12:-1.1004 13:-0.3509 14:-0.6151 16:-0.6488 17:-0.5000 19:-0.9531 20:-0.2950 21:-0.6250 23:-0.5000 24:-0.8241 25:-1.0233 26:-0.5000 27:-0.3474 28:-0.5000 29:-0.6410 31:-0.5000 32:-0.6551 33:-0.3316 34:-0.5000 35:-0.6000 36:-0.2891 37:-0.5042 38:-0.4968
1111111111110000000000000000000000000000  0:-0.7306 1:-0.4986 2:-0.5975 3:-0.6445 4:-0.7832 5:-0.9842 6:-0.6352 7:-0.5991 8:-0.7573 9:-0.5613 10:-0.6571 11:-0.8285 12:0.6337 13:0.6444 14:0.5062 15:0.6781 16:-0.7987 17:-0.6405 18:-0.6819 19:-0.4758 20:-0.8623 21:-0.7080 22:-0.7137 23:-0.8589 24:-0.6743 25:-0.7845 26:-0.9730 27:-0.8539 28:-0.6503 29:-0.6525 30:-0.5976 31:-0.8461 32:-0.5445 34:-0.8012 35:-0.6255 36:-0.6268 37:-0.3345 38:-0.5913 39:-0.5813
1111111111110001000000000000000000000000  0:-0.3264 1:-0.7421 2:-0.3366 4:-0.4908 5:-0.3467 6:-0.6466 8:-0.8453 10:-0.6676 11:-0.4620 12:0.6153 13:0.7299 14:0.5993 15:-0.6175 16:-0.5765 17:-0.8299 18:-0.5497 19:-0.7973 20:-0.6064 21:-0.3316 22:-0.5201 23:-0.7600 24:-0.5838 25:-0.2855 26:-0.3344 27:-0.4987 28:-0.4823 29:-0.4604 30:-0.5998 32:-0.3187 33:-0.4757 37:-0.4808 38:-0.3263 39:-0.5862
1111111111110010000000000000000000000000  0:-0.3285 1:-0.4781 2:-0.6425 3:-0.4949 4:-0.5818 5:-0.3439 6:-0.5917 7:-0.6709 8:-0.9002 9:-0.7133 10:-0.5119 11:-0.6715 12:0.6211 13:0.5568 14:-0.8701 15:0.6512 16:-0.7019 17:0.5683 18:-0.5840 19:-0.7094 20:-0.5000 21:-0.4321 22:-0.3372 23:-0.3330 24:-0.5752 25:-0.5155 26:-0.6216 27:-0.7269 28:-0.7551 29:-0.2656 30:-0.5016 31:-0.5378 32:-0.5674 33:-0.5026 34:-0.5030 35:-0.6377 36:-0.6983 37:-0.5644 38:-0.2827
1111111111110010010000000000000000000000  15:0.6923 17:-0.7787 23:-0.3427 26:-0.3377 28:-0.3284 32:-0.6406 34:-0.3042 39:-0.3125
1111111111110011000000000000000000000000  0:-0.3417 1:-0.8137 2:-0.2909 3:-0.3222 4:-0.5220 5:-0.7500 6:-0.6713 7:-0.3411 8:-0.3425 9:-0.8853 10:-0.5794 11:-0.4923 12:0.6318 13:0.6172 14:-0.7424 15:-0.6973 16:-0.4946 17:0.5993 18:-0.3268 19:-0.2604 20:-0.8750 21:-0.6330 23:-0.5000 24:-0.7088 25:-0.6089 26:-0.6004 27:-0.5754 28:-0.2635 30:-0.5891 31:-0.5102 32:-0.6690 33:-0.2974 34:-0.5037 35:-0.5000 36:-0.9320 37:-0.5000 38:-0.3409 39:-0.5799
1111111111110011010000000000000000000000  1:-0.5000 2:-0.5689 3:-0.7500 4:-0.5000 5:-0.5000 6:-0.5000 7:-0.5000 10:-0.8750 13:0.6885 14:-0.5000 15:-0.5929 16:-0.5619 17:-0.7988 18:-0.5000 19:0.6715 21:-0.5000 22:-0.5000 23:-0.6379 24:-0.5000 25:-0.5000 26:-0.5000 27:-0.4531 28:-0.5000 29:-0.5625 30:-0.5000 31:-0.5000 32:-0.5000 35:-0.5000 36:-0.5000 37:-0.6250 39:-0.5000
1111111111110011010100000000000000000000  0:-0.3260 4:-0.5000 6:-0.5616 14:-0.2800 16:-0.3046 19:-0.7288 22:0.6274 23:-0.3274 25:-0.3260 28:-0.2969 36:-0.3438
1111111111110011010100100000000000000000  0:-0.5000 1:-0.5000 3:-0.2997 5:-0.5000 8:-0.5000 9:-0.5000 13:0.7054 17:-0.5000 22:-0.6761 24:-0.5000 28:-0.5000 31:-0.3239 33:-0.5372 38:-0.3270
1111111111110100000000000000000000000000  0:-0.4969 1:-0.8229 2:-0.6932 3:-0.3379 4:-0.5351 5:-0.5772 6:-0.6437 7:-0.5032 8:-0.5989 9:-0.6458 11:-0.6038 12:0.6446 13:-0.7527 14:0.6745 15:0.6558 16:-0.6585 17:-0.5572 19:-0.7516 20:-0.3338 21:-0.5048 22:-0.2643 23:-0.3256 24:-0.5714 25:-0.3231 26:-0.2948 27:-0.4846 28:-0.5000 29:-0.8678 30:-0.5902 31:-0.5622 32:-0.4805 33:-0.9028 35:-0.8021 36:-0.5006 37:-0.4401 38:-0.3359 39:-0.3622
1111111111110101000000000000000000000000  0:-0.3356 1:-0.5062 2:-0.3692 3:-0.3326 6:-0.6721 7:-0.6822 8:-0.5048 10:-0.4062 11:-0.3484 12:0.6437 13:-0.7045 15:-0.7156 16:-0.6673 17:-0.3377 25:-0.3524 28:-0.5115 29:-0.3563 30:-0.3555 31:-0.3529 33:-0.6685 34:-0.3621 35:-0.3547 36:-0.5133 37:-0.5037 38:-0.3414 39:-0.5030
1111111111110110000000000000000000000000  0:-1.0000 1:-0.5725 2:-0.5936 3:-0.3033 4:-0.3310 5:-0.5218 6:-0.7500 7:-0.7015 8:-0.7159 9:-0.6078 10:-0.7500 11:-1.1681 12:0.6160 13:-0.9014 14:-0.6915 15:0.9398 16:-0.5885 17:0.5000 18:-0.3304 19:-0.5760 20:-0.5861 21:-0.5861 23:-0.4764 24:-0.6227 25:-0.6672 26:-0.5000 27:-0.4990 28:-0.8998 29:-0.7500 30:-0.7241 31:-0.3464 32:-0.5425 33:-0.5869 34:-0.5843 35:-0.6489 36:-0.6554 37:-0.3290 38:-0.7500 39:-0.2597
1111111111110110010000000000000000000000  0:-0.3292 2:-0.3047 3:-0.3304 4:-0.5000 6:-0.2515 7:-0.5000 8:-0.3328 9:-0.3313 11:-0.7297 12:0.6049 13:-0.5508 15:0.7874 16:-0.8248 17:-0.6875 18:-0.5000 19:0.6057 20:0.5000 21:-0.7500 22:-0.3324 24:-0.4445 26:-0.6622 29:-0.2896 32:-0.4842 33:-0.4821 35:-0.2973 36:-0.5819 37:-0.4805 38:-0.5000
1111111111110110010010000000000000000000  15:0.5000
1111111111110110010100000000000000000000  2:-0.5988 3:-0.5000 4:-0.5000 6:-0.5364 7:-0.4717 8:-0.5000 10:-0.5000 11:-0.9009 13:-0.5344 14:-0.5000 15:0.7114 17:-0.6050 18:-0.6106 19:-0.7779 20:0.6093 22:0.4909 23:-0.2860 27:-0.5000 28:-0.3384 29:-0.4765 31:-0.5810 32:-0.5000 33:-0.8750 35:-0.5000 36:-0.7500 37:-0.2656 38:-0.6757 39:-0.3188
1111111111110110010100100000000000000000  1:-0.9501 2:-0.5952 3:-0.7179 5:-0.6702 6:-0.5535 8:-0.4238 9:-0.5000 10:-0.4993 11:-0.8579 12:0.7226 14:-0.6250 15:0.6007 16:-1.0790 18:-0.4838 19:-0.6339 20:0.6566 21:-0.5913 22:-0.9019 23:-0.5944 24:-0.8709 25:0.7314 26:-0.5156 27:-0.5000 28:-0.6325 29:-0.5000 30:-0.6664 31:-0.3125 32:-0.6545 33:-0.2992 34:-0.8923 36:-0.7036 37:-0.5396 38:-0.5888 39:-0.6375
1111111111110110010100100100000000000000  20:0.6763 25:-0.6445 37:-0.3047
1111111111110110010110000000000000000000  0:-0.5610 1:-0.5000 2:-0.5000 3:-0.3125 4:-0.4902 6:-0.5000 7:-0.3230 8:-0.3285 9:-0.5000 11:-0.8485 17:-0.5000 18:-0.5075 19:-0.2644 20:-0.7150 22:0.7011 23:0.6395 25:-0.4660 28:-0.3472 30:-0.2841 31:-0.4804 32:-0.5000 33:-0.3191 34:-0.3236 35:-0.2976 37:-0.5749 38:-0.3172
1111111111110110010110010000000000000000  1:-0.3299 2:-0.3300 6:-0.7500 9:-0.3326 11:-0.9041 12:0.6853 13:-0.5046 15:0.6411 18:-0.4676 19:-0.3284 22:0.8452 23:-0.7695 26:-0.3243 29:-0.3322 30:-0.2629 33:-0.3108 37:-0.5000 38:-0.3090
1111111111110110010110100000000000000000  0:-0.2988 3:-0.4550 4:-0.5612 5:-0.4699 9:-0.2852 11:-1.0616 12:0.7137 13:-0.5782 14:-0.6174 15:0.6688 16:-0.3438 17:-0.9305 19:-0.6713 20:-1.0074 21:-0.3261 22:-0.6324 23:0.6635 25:0.3750 26:-0.6115 28:-0.5000 29:-0.4796 30:-0.3233 32:-0.5000 33:-0.6195 34:-0.3241 35:-0.3250 37:-0.3043 38:-0.3269 39:-0.4577
1111111111110110010110100100000000000000  5:-0.5000 7:-0.3047 10:-0.5000 12:0.6303 17:-0.5000 20:-0.6709 21:-0.5950 37:-0.5000 38:-0.5833
1111111111110110010110110000000000000000  1:-0.7500 5:-0.5159 6:-0.3316 11:-0.6559 12:0.6857 13:-0.3391 14:-0.3327 20:-0.3295 22:-0.3254 23:-0.6764 29:-0.3386
1111111111110110010110110100000000000000  0:-0.5000 4:-0.5000 8:-0.5000 14:-0.5000 15:0.4119 18:-0.5000 23:-0.5000 26:-0.7500 27:-0.5000 28:-0.5000 31:-0.5000 36:-0.5000
1111111111110111000000000000000000000000  0:-0.6630 1:-0.3364 2:-0.5075 4:-0.6204 5:-0.4927 6:-0.8961 7:-0.7906 8:-0.5072 10:-0.4389 11:-0.2908 12:0.6406 13:-0.7321 14:-0.7837 15:-0.8783 16:-0.6799 17:0.5796 18:-0.5352 19:-0.2735 21:-0.3248 23:-0.8532 24:-0.5367 26:-0.5860 28:-0.3193 29:-0.5188 30:-0.5000 33:-0.3284 35:-0.9963 36:-0.6806 37:-0.6527 38:-0.4809 39:-0.5006
1111111111110111010000000000000000000000  0:-0.5185 2:-0.3550 3:-0.5032 4:-0.6444 5:-0.3289 7:-0.7513 8:-0.4925 9:-0.8707 10:-0.3409 12:0.5244 13:-0.8346 14:-0.5000 15:-0.6834 16:-0.2984 17:-0.8443 18:-0.5000 19:0.6522 22:-0.3437 25:-0.3750 26:-0.6773 28:-0.5013 29:-0.3323 33:-0.3256 34:-0.7589 35:-0.5598 36:-0.5070 37:-0.3421
1111111111110111010010000000000000000000  5:-0.5000 14:-0.5000 23:0.5000 38:-0.5000
1111111111110111010010010000000000000000  1:-0.5000 2:-0.7500 3:-0.5000 6:-0.5000 8:-0.5000 9:-0.5000 10:-0.5000 11:-0.5000 13:-0.5000 14:-0.5000 15:-0.5000 17:-0.5000 19:0.5000 22:-0.5000 24:-0.5000 26:-0.5000 31:-0.5000 36:-0.5000 37:-0.5000 38:-0.5000
1111111111110111010100000000000000000000  0:-0.3236 1:-0.6422 2:-0.9646 4:-0.5615 5:-0.5000 6:-0.5350 11:-0.5000 12:0.4972 14:-0.5886 15:-0.6180 16:-0.3060 17:-0.5000 19:-0.6860 20:0.6340 22:0.3750 23:-0.5000 24:-0.5736 27:-0.5000 28:-0.5000 30:-0.5000 31:-0.3374 33:-0.4238 34:-0.5000 35:-0.5000 36:-0.3170 37:-0.5000 38:-0.7500 39:-0.5508
1111111111110111010100100000000000000000  2:-0.2945 3:-0.4791 4:-0.5000 5:-0.5000 6:-0.5000 7:-0.7500 9:-0.3169 13:-0.8042 14:-0.5000 15:-0.7955 17:-0.4769 18:-0.3366 19:-0.3613 20:0.5000 21:-0.2933 22:-0.8324 24:-0.3271 25:0.6716 28:-0.5662 29:-0.5000 34:-0.3145 38:-0.3750
1111111111110111010100100100000000000000  7:-0.5000 9:-0.5768 10:-0.3226 11:-0.3496 14:-0.3397 16:-0.5869 18:-0.3617 20:0.6787 22:-0.5000 23:-0.5950 25:-0.6772 27:-0.5000 28:-0.3129 29:-0.7500 32:-0.5000 33:-0.5000 35:-0.4850 37:-0.6284 39:-0.5000
1111111111110111010110000000000000000000  0:-0.3513 1:-0.3565 2:-0.3465 5:-0.3442 6:-0.5168 7:-0.3442 12:0.5957 14:-0.5000 17:-0.6677 20:-0.7391 26:-0.3457 28:-0.3458 33:-0.6057 34:-0.3372 35:-0.3647 38:-0.3400
1111111111110111010110010000000000000000  0:-0.4127 1:-0.5459 2:-0.6223 3:-0.5312 4:-0.5000 5:-0.5000 6:-0.5000 8:-0.2848 10:-0.5745 11:-0.5000 12:0.6419 14:-0.5691 15:-0.8577 17:-0.3516 18:-0.5000 23:-0.3228 27:-0.8080 28:-0.5625 29:-0.5000 32:-0.5000 33:-0.2264 34:-0.5000 35:-0.3440 38:-0.2926
1111111111110111010110100000000000000000  12:0.7154 15:-0.7073 23:0.5000 25:0.3750 34:-0.3124 36:-0.5000 37:-0.3004 39:-0.3213
1111111111110111010110100100000000000000  3:-0.5000 4:-0.5000 5:-0.5000 6:-0.5000 7:-0.5599 8:-0.5727 9:-0.7500 11:-0.5000 13:-0.5000 14:-0.9531 15:-0.6208 16:-0.5000 17:-0.6250 18:-0.6610 20:-0.6625 21:-0.6826 22:-0.6250 23:0.6627 24:-0.5000 25:-0.6250 26:-0.7500 27:-0.9673 28:-0.6449 29:-0.5000 30:-0.8750 31:-0.7254 32:-0.7500 33:-0.3632 34:-0.6250 35:-0.7581 36:-0.5000 37:-0.6468 38:-0.5000 39:-0.7500
1111111111110111010110110000000000000000  12:0.3533
1111111111110111010110110100000000000000  1:-0.5000 2:-0.5000 4:-0.5000 7:-0.3460 8:-0.7500 9:-0.5889 11:-0.5883 12:0.6637 13:-0.5000 15:-0.5000 16:-0.7521 17:-0.6562 18:-0.5000 19:-0.5000 20:-0.5000 21:-0.8012 22:-0.3489 23:-0.6589 24:-0.3404 25:-0.7500 26:-0.5000 27:-0.5000 28:-0.3407 29:-0.3485 30:-0.5000 31:-0.7469 32:-1.0280 33:-0.5801 34:-0.6609 35:-0.5000 36:-0.5000 37:-0.5814 38:-0.6250 39:-0.5000
1111111111111000000000000000000000000000  0:-0.7050 1:-0.4993 2:-0.6158 3:-0.3283 4:-0.5156 5:-0.2534 6:-0.6806 7:-0.6219 8:-0.5169 9:-0.5222 10:-0.5814 11:-1.0741 12:-0.9371 13:0.5188 14:0.4909 15:0.5484 16:-0.4664 17:-0.3110 18:-1.0869 19:-0.6726 20:-0.4998 21:-0.6316 23:-0.6738 24:-0.6332 25:-0.6031 26:-0.6620 27:-0.8208 28:-0.7381 29:-0.9646 30:-0.3433 32:-0.3020 33:-0.5005 34:-0.5194 35:-0.5000 36:-0.6452 37:-0.5036 38:-0.5850 39:-0.7414
1111111111111001000000000000000000000000  0:-0.5991 1:-0.3240 2:-0.3579 3:-0.3491 4:-0.5931 5:-0.3519 6:-0.3430 9:-0.5186 10:-0.7190 11:-0.3482 12:-0.8551 13:0.4813 14:0.6071 15:-0.8350 16:-0.6083 17:-0.3582 18:-0.3554 19:-0.3357 20:-0.5157 21:-0.5036 23:-0.6398 24:-0.5877 25:-0.6612 27:-0.3364 28:-0.3527 29:-0.8307 30:-0.6475 31:-0.4820 32:-0.9544 33:-0.3242 34:-0.5000 35:-0.4856 36:-0.5179 37:-0.6748 38:-0.5119 39:-0.5000
1111111111111010000000000000000000000000  0:-0.5836 1:-0.7476 2:-0.8372 3:-0.4943 4:-0.7151 5:-0.4981 7:-0.6689 8:-0.6121 9:-0.8181 10:-0.5801 11:-0.7922 12:-0.6708 13:0.5797 14:-0.9162 15:0.6529 16:-0.2950 17:0.5825 18:-0.9428 19:-0.5746 20:-0.9186 21:-0.5203 22:-0.5811 23:-0.5727 24:-0.5586 25:-0.6489 26:-0.4788 27:-0.6599 28:-0.6441 29:-0.5925 30:-0.8456 31:-0.5849 32:-0.5887 33:-0.9736 34:-0.6049 35:-0.6236 36:-0.4750 37:-0.5876 38:-0.5743 39:-0.6219
1111111111111010010000000000000000000000  0:-0.5859 1:-0.6272 2:-0.7508 3:-0.6892 4:-0.4312 5:-0.5007 6:-0.5138 7:-0.3435 8:-0.5895 9:-0.5518 10:-0.5900 11:-0.8116 12:-0.6296 13:0.6104 14:-0.5251 15:0.6028 16:-0.4505 17:-0.8458 18:-0.3471 20:0.5837 21:-0.9995 22:-0.5878 23:-0.4520 24:-0.6528 25:-0.4832 26:-0.2948 27:-1.0443 28:-0.4955 29:-0.3131 30:-0.2907 31:-0.5877 32:-0.5356 33:-0.5020 34:-0.6099 35:-0.4983 36:-0.5566 37:-0.6161 38:-0.4973 39:-0.5964
1111111111111010010010000000000000000000  0:-0.3352 1:-0.5717 2:-0.4710 3:-0.2522 4:-0.7995 5:-0.6186 6:-0.8254 7:-0.5000 8:-0.4729 9:-0.8424 10:-0.8125 11:-0.5900 12:-0.3407 13:0.5597 15:0.5324 17:-0.9616 18:-0.6771 19:0.6738 20:-0.7694 21:-0.6151 22:-0.3283 23:0.5000 24:-0.5000 25:-0.5703 26:-0.6409 27:-0.4479 28:-0.4812 29:-0.5078 31:-0.5533 32:-0.6081 33:-0.6227 34:-0.6396 35:-0.4585 36:-0.5780 38:-0.3119 39:-0.3071
1111111111111010010010010000000000000000  7:-0.5000 19:0.5000 22:-0.5000 28:-0.5000 31:-0.5000 35:-0.5000 36:-0.5000
1111111111111010010100000000000000000000  0:-0.5000 1:-0.5000 3:-0.5000 7:-0.5861 11:-0.6661 17:-0.5000 18:-0.5000 19:-0.7500 21:-0.5000 22:0.6692 23:-0.7500 25:-0.3273 27:-0.5000 34:-0.5000 35:-0.5000 38:-0.3387
1111111111111010010100100000000000000000  2:-0.5000 3:-0.5000 4:-0.3125 8:-0.5000 9:-0.5000 12:-0.5000 13:0.7219 14:-0.5000 16:-0.5000 17:-0.5000 18:-0.5000 19:-0.5000 21:-0.5000 22:-0.6130 23:-0.5000 24:-0.6250 27:-0.5000 28:-0.5000 29:-0.3208 30:-0.5000 34:-0.5000 35:-0.5000 36:-0.5000 37:-0.5000
1111111111111010010110000000000000000000  0:-0.5498 2:-0.5000 4:-0.3287 5:-0.5000 6:-0.2852 8:-0.2584 10:-0.8750 11:-0.5000 14:-0.2825 15:0.6941 19:-0.7317 20:-0.4891 22:0.6567 23:0.5938 25:-0.4351 26:-0.5000 27:-0.5000 28:-0.6875 29:-0.5000 32:-0.5000 35:-0.5000 36:-0.5000 39:-0.5000
1111111111111010010110010000000000000000  0:-0.5000 5:-0.5000 6:-0.5000 7:-0.5000 8:-0.5000 10:-0.5000 11:-0.5000 12:-0.5000 16:-0.5000 19:-0.5000 20:-0.5000 22:0.5625 29:-0.5000 30:-0.5000 32:-0.5000 33:-0.5000 34:-0.5000 35:-0.5000 36:-0.5000 38:-0.5000
1111111111111010010110100000000000000000  0:-0.7500 3:-0.5000 4:-0.5000 6:-0.6383 8:-0.3522 9:-0.3750 10:-0.5000 11:-0.2656 12:-0.7500 15:0.6894 17:-0.5000 20:-0.2779 21:-0.5000 22:-0.7191 23:0.6643 24:-0.5000 31:-0.5000 35:-0.5000 37:-0.5388
1111111111111010010110110000000000000000  3:-0.5000 8:-0.5000 12:-0.5000 14:-0.6250 15:0.5988 18:-0.5000 22:-0.5770 23:-0.7181 24:-0.5000 25:0.5000 27:-0.5743 28:-0.7500 31:-0.5000 32:-0.5000 34:-0.5000 35:-0.5000 37:-0.6250 39:-0.5000
1111111111111010010110110100000000000000  2:-0.6250 5:-0.5000 7:-0.5000 10:-0.5000 11:-0.5000 13:0.6393 14:-0.5000 17:-0.5000 18:-0.5000 19:-0.5000 20:-0.5000 21:-0.5000 22:-0.5000 23:-0.7500 24:-0.5000 27:-0.5000 28:-0.5000 30:-0.5000 31:-0.5000 32:-0.5000 33:-0.5000 34:-0.7500 36:-0.5000 39:-0.5000
1111111111111011000000000000000000000000  0:-0.7473 1:-0.4975 2:-0.9570 3:-0.5674 5:-0.6238 6:-0.5426 7:-0.6656 8:-0.4924 9:-0.6190 10:-0.9480 12:-0.7248 13:0.4750 14:-0.7356 15:-0.7036 16:-0.3626 17:0.6344 18:-0.6285 19:-0.7063 20:-0.2766 21:-0.7024 22:-0.8320 23:-0.6161 24:-0.5102 25:-0.6312 26:-0.4967 28:-0.6652 30:-0.7035 31:-0.3408 32:-0.2969 33:-0.6146 34:-0.6877 35:-0.6259 36:-0.3338 37:-0.6659 38:-0.6471 39:-0.6716
1111111111111011010000000000000000000000  3:-0.4953 4:-0.7100 5:-0.6484 6:-0.3343 10:-0.5000 11:-0.6137 12:-0.4887 13:0.4289 14:-0.4150 15:-0.8565 16:-0.3680 17:-0.6566 18:-0.5000 20:0.6109 22:-0.3255 24:-0.8739 25:-0.3271 26:-0.5188 27:-0.3539 28:-0.5000 29:-0.2970 30:-0.4988 32:-0.4684 33:-0.3574 34:-0.6591 35:-0.6819 36:-0.3100 37:-0.6360 38:-0.2802
1111111111111011010010000000000000000000  0:-0.4477 1:-0.7869 2:-0.6572 3:-0.3243 4:-0.6839 7:-0.6046 8:-0.5878 9:-0.6361 10:-0.6111 11:-0.5000 12:-0.5871 13:0.6527 14:-0.9431 15:-1.2447 16:-0.5106 18:-0.3399 19:0.5659 20:-0.8101 21:-0.3503 22:-0.3625 23:0.5000 25:-0.6119 26:-0.5000 28:-0.4998 29:-0.3155 30:-0.6547 31:-0.3324 32:-0.9888 33:-0.7849 34:-1.0567 36:-0.3326 39:-0.6587
1111111111111011010010010000000000000000  13:0.3468
